ID,Molecule ChEMBL ID,Molecular Weight,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50
2035,CHEMBL480613,435.46,CN(C)CCCOc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,IC50,=',1120,nM,"6,950,781,977"
2036,CHEMBL571900,459.51,O=C1NCCc2c1ccc1[nH]cc(CCNCc3ccccc3)c21,IC50,=',1140,nM,"6,943,095,149"
2037,CHEMBL2414050,218.26,Nc1cccc2c(=O)[nH]c(Cc3ccccc3)cc12,IC50,=',1140,nM,"6,943,095,149"
2038,CHEMBL5094748,387.44,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC,IC50,=',1150,nM,"693,930,216"
2039,CHEMBL1767066,259.31,Nc1cccc2c(=O)n(CCC(=O)O)ccc12,IC50,=',1160,nM,"6,935,542,011"
2040,CHEMBL425560,216.28,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCCN(CC2CC2)CC1,IC50,=',1170,nM,"6,931,814,138"
2041,CHEMBL3959475,194.62,C/C=C/CN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1C,IC50,=',1180,nM,"6,928,117,993"
2042,CHEMBL3933136,456.55,Cc1cc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)ccc1Cl,IC50,=',1190,nM,"6,924,453,039"
2043,CHEMBL480428,471.9,N#Cc1ccc(-c2cnc3c(C(N)=O)cccc3c2)cc1,IC50,=',1191,nM,"6,924,088,239"
2044,CHEMBL365077,492.55,COc1ccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)cc1,IC50,=',1193,nM,"6,923,359,556"
2045,CHEMBL4097093,440.48,O=C(NO)c1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,IC50,=',1200,nM,"6,920,818,754"
2046,CHEMBL559043,252.27,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)N3CCCN(Cc4ccccc4)CC3)c21,IC50,=',1200,nM,"6,920,818,754"
2047,CHEMBL294060,194.62,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)N2CCN(CC(=O)Nc3cccc4c3CNC4=O)CC2)[C@@H](O)[C@H]1O,IC50,=',1200,nM,"6,920,818,754"
2048,CHEMBL3945237,194.62,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,IC50,=',1200,nM,"6,920,818,754"
2049,CHEMBL190434,160.18,O=S(=O)(NCCCN1CCOCC1)c1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,IC50,=',1210,nM,"691,721,463"
2050,CHEMBL202848,337.33,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C,IC50,=',1210,nM,"691,721,463"
2051,CHEMBL563751,392.43,CN(C)CCN(C)C(=O)c1cccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c1,IC50,=',1237,nM,"69,076,303"
2052,CHEMBL187834,282.3,CNCc1ccc(-n2cc3c(O)ccc(C(N)=O)c3n2)cc1,IC50,=',1244,nM,"690,517,962"
2053,CHEMBL596390,424.42,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCNCC2)CC1,IC50,=',1255,nM,"6,901,356,274"
2054,CHEMBL4544913,254.24,NC(=O)c1cccc2[nH]n(C3CCN(C4CCC4)CC3)c(=O)c12,IC50,=',1258.93,nM,"6,899,998,417"
2055,CHEMBL4214945,457.87,COc1ccc(Br)cc1/C=C/c1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1,IC50,=',1263,nM,"6,898,596,649"
2056,CHEMBL3966085,311.34,O=C(CN1CCC(C(=O)c2ccc(F)cc2)CC1)NCc1nc2c(c(=O)[nH]1)CCCC2,IC50,=',1279.7,nM,"689,289,183"
2057,CHEMBL4789581,547.68,CCNC1(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c(C)c4C)ccc3F)CC2)CCCC1,IC50,=',1280,nM,"689,279,003"
2058,CHEMBL3290488,237.26,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)c(F)c3)nc12,IC50,=',1295,nM,"6,887,730,232"
2059,CHEMBL66761,389.46,O=c1[nH]nc(Cc2ccccc2)c2ccccc12,IC50,=',1300,nM,"6,886,056,648"
2060,CHEMBL594312,354.41,CN(Cc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1)C(=O)C1CNC1,IC50,=',1300,nM,"6,886,056,648"
2061,CHEMBL47283,316.31,CN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,IC50,=',1300,nM,"6,886,056,648"
2062,CHEMBL2323540,254.24,CC(C)CN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@@H]1C,IC50,=',1300,nM,"6,886,056,648"
2063,CHEMBL4091988,160.18,CC(CC(=O)NCC(=O)c1ccc2ccccc2c1)n1c2c(c(=O)[nH]c1=O)CCCC2,IC50,=',1320,nM,"6,879,426,069"
2064,CHEMBL1688212,368.85,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(Cl)(Cl)CC3)CC1)C2,IC50,=',1340,nM,"6,872,895,202"
2065,CHEMBL4089522,256.24,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(F)cc3)CC2)c1,IC50,=',1361,nM,"6,866,141,875"
2066,CHEMBL495484,247.29,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1O,IC50,=',1371.4,nM,"6,862,835,855"
2067,CHEMBL3735979,222.24,O=C(c1ccc(I)cc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,IC50,=',1380.38,nM,"6,860,001,342"
2068,CHEMBL3961684,429.48,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O,IC50,=',1390,nM,"68,569,852"
2069,CHEMBL522908,454.51,N#Cc1ccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)s1,IC50,=',1390,nM,"68,569,852"
2070,CHEMBL3900374,174.2,CC1(C)OC(=O)N([C@H]2CC[C@H](n3c(=O)[nH]c4c(F)c(C#N)ccc43)CC2)[C@H]1c1ccccc1,IC50,=',1390,nM,"68,569,852"
2071,CHEMBL3736047,222.24,O=C1NC(=O)/C(=C/c2cn(Cc3ccccc3Cl)c3ccccc23)S1,IC50,=',1400,nM,"6,853,871,964"
2072,CHEMBL107764,387.44,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(C2CCCCC2)CC1,IC50,=',1400,nM,"6,853,871,964"
2073,CHEMBL3593990,197.19,O=C(NCC(=O)N1CCc2cccc3c2C1CNC3=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,IC50,=',1400,nM,"6,853,871,964"
2074,CHEMBL4287262,314.77,CC(C)(C)OC(=O)NC1CCN(C(=O)c2nc3c(C(N)=O)cc(F)cc3[nH]2)C1,IC50,=',1400,nM,"6,853,871,964"
2075,CHEMBL2347907,406.46,COc1cc(/C=C/C(=O)Nc2nc3c(s2)CCCC3)cc(OC)c1,IC50,=',1419,nM,"6,848,017,605"
2076,CHEMBL2237227,403.53,CN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,IC50,=',1430,nM,"6,844,663,963"
2077,CHEMBL53738,259.31,Oc1nc(CCCN2CC=C(c3ccc(-[n+]4ccccc4)cc3)CC2)nc2ccccc12,IC50,=',1452,nM,"6,838,033,384"
2078,CHEMBL1767061,328.42,Cc1cc2c(NC(=O)c3ccccc3)cccc2c(=O)[nH]1,IC50,=',1480,nM,"6,829,738,285"
2079,CHEMBL4570886,476.61,COc1cc(CN(C)CCOC(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',1480,nM,"6,829,738,285"
2080,CHEMBL3649812,400.46,CCCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',1500,nM,"6,823,908,741"
2081,CHEMBL3649737,393.37,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(CCC2)C1,IC50,=',1500,nM,"6,823,908,741"
2082,CHEMBL608691,195.19,CN(C)CC(=O)Nc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,=',1530,nM,"6,815,308,569"
2083,CHEMBL3926240,244.29,CCN(CC)CCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,IC50,=',1540,nM,"6,812,479,279"
2084,CHEMBL3913243,279.34,CN1CCCN(C(=O)c2cnn3c2[nH]c(=O)c2ccccc23)CC1,IC50,=',1540,nM,"6,812,479,279"
2085,CHEMBL4160677,377.44,N#Cc1ccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)cc(F)c3F)CC2)cc1,IC50,=',1548.82,nM,"6,809,999,052"
2086,CHEMBL370838,349.44,CC1CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1=O,IC50,=',1560,nM,"6,806,875,402"
2087,CHEMBL4845834,362.45,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1C[C@H]2CNC[C@H]2C1,IC50,=',1560,nM,"6,806,875,402"
2088,CHEMBL4469504,267.29,CCOc1cc(CN)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',1589,nM,"6,798,876,103"
2089,CHEMBL4104503,377.44,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCC(Cc3ccccc3)CC2)c1,IC50,=',1600,nM,"6,795,880,017"
2090,CHEMBL3317912,385.51,O=C(c1csc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,IC50,=',1600,nM,"6,795,880,017"
2091,CHEMBL3649722,428.54,O=c1[nH]c2ccc(OCCN3CCCCC3)cc2c2c1CCCN2,IC50,=',1600,nM,"6,795,880,017"
2092,CHEMBL4868711,352.44,CC1(C)C(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)C1(C)C,IC50,=',1600,nM,"6,795,880,017"
2093,CHEMBL4101890,428.54,Cc1cc(N2C[C@@H](C)N[C@@H](C)C2)ncc1-c1ccc(-c2nc3c(ccn3C)c(=O)[nH]2)cc1,IC50,=',1621.81,nM,"6,790,000,026"
2094,CHEMBL202294,439.51,COc1ccccc1/C=C/c1nnc(-c2cc(C)cc3c(=O)c4ccccc4c(=O)[nH]c23)o1,IC50,=',1634.7,nM,"6,786,561,937"
2095,CHEMBL605916,415.47,CN1CCCCC1C(=O)Nc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,=',1673,nM,"6,776,504,059"
2096,CHEMBL4077094,266.26,O=c1[nH]c(-c2ccc3c(c2)OCO3)nc2ccccc12,IC50,=',1700,nM,"6,769,551,079"
2097,CHEMBL590882,459.51,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(Cc5ccccc5)CCCN4)CC3)c2)n[nH]c(=O)c1C,IC50,=',1700,nM,"6,769,551,079"
2098,CHEMBL4545565,312.42,O=C1N(CCO)c2ccccc2C12CCN(c1nc3c(c(=O)[nH]1)CCCC3)CC2,IC50,=',1720,nM,"6,764,471,553"
2099,CHEMBL3649711,402.43,COCc1nc(-c2ccnc(N3CCN(C(=O)c4ccc(/C=C5\Oc6c(C(N)=O)cccc6C5=O)cc4)CC3)n2)no1,IC50,=',1720,nM,"6,764,471,553"
2100,CHEMBL3644777,494.59,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CCC4(CC3)OCCO4)cc1-2,IC50,=',1750,nM,"6,756,961,951"
2101,CHEMBL611958,160.18,O=C1NCC2c3c(cccc31)CCN2C(=O)CN1CCN(c2ccccc2)CC1,IC50,=',1800,nM,"6,744,727,495"
2102,CHEMBL4208737,438.53,COCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(OC)cc2)CC1,IC50,=',1800,nM,"6,744,727,495"
2103,CHEMBL3290476,373.41,NC(=O)c1cccc2c1O/C(=C\c1ccc(O)c(O)c1)C2=O,IC50,=',1810,nM,"6,742,321,425"
2104,CHEMBL609862,644.72,CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,=',1820,nM,"6,739,928,612"
2105,CHEMBL3644598,263.37,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(S(=O)(=O)c3cccc(F)c3)CC1)N2,IC50,=',1841.5,nM,"6,734,828,277"
2106,CHEMBL3617770,467.59,CC(C)NCc1ccc(-c2[nH]c3cccc4c3c2C(=O)NNC4=O)cc1,IC50,=',1900,nM,"6,721,246,399"
2107,CHEMBL187062,172.19,CCc1cccc2c(O)nc(CCCN3CC=C(c4ccccc4)CC3)nc12,IC50,=',1900,nM,"6,721,246,399"
2108,CHEMBL3969742,395.43,O=C1NN=C2CCCCc3[nH]c4cccc1c4c32,IC50,=',1900,nM,"6,721,246,399"
2109,CHEMBL3644772,250.3,O=c1[nH]nc2c3c(c(Br)ccc13)NC1=C2CCCC1,IC50,=',1920,nM,"6,716,698,771"
2110,CHEMBL127336,320.39,O=C1NCCc2c(OCCCCN3CCCCC3)cccc21,IC50,=',1960,nM,"6,707,743,929"
2111,CHEMBL195758,178.17,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCSCC12,IC50,=',1970,nM,"6,705,533,774"
2112,CHEMBL397772,275.31,Nc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',1980,nM,"670,333,481"
2113,CHEMBL381303,429.48,Nc1ccc2c3c(cccc13)C(=O)NC2=O,IC50,=',1990,nM,"6,701,146,924"
2114,CHEMBL250488,319.2,Cc1cccc2c(=O)[nH]c(CCCN3CC=C(c4ccc(Cl)cc4)CC3)nc12,IC50,=',2000,nM,"6,698,970,004"
2115,CHEMBL249220,274.75,O=c1[nH]c(N2CCC(N3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12,IC50,=',2000,nM,"6,698,970,004"
2116,CHEMBL3649728,363.46,O=c1[nH]c2ccc(OCCN3CCC(c4ccccc4)CC3)cc2c2c1CCCN2,IC50,=',2000,nM,"6,698,970,004"
2117,CHEMBL3649730,250.26,COc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',2000,nM,"6,698,970,004"
2118,CHEMBL246193,239.23,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)C3CCN(c4ncccn4)CC3)c21,IC50,=',2010,nM,"6,696,803,943"
2119,CHEMBL482012,500.67,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1,IC50,=',2040,nM,"6,690,369,833"
2120,CHEMBL3828579,494.59,COc1ccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,IC50,=',2050,nM,"6,688,246,139"
2121,CHEMBL3649754,568.68,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccc(OCCCN5CCCCC5)cc4)cc3)nc12,IC50,=',2052,nM,"6,687,822,644"
2122,CHEMBL148173,394.43,CN(C)Cc1ccc(-c2[nH]c3cccc4c3c2CCNC4=O)cc1,IC50,=',2070,nM,"6,684,029,655"
2123,CHEMBL4514758,336.4,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Cl)c2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,IC50,=',2100,nM,"6,677,780,705"
2124,CHEMBL560133,292.37,O=C(NCCc1c[nH]c2ccc3c(c12)CCNC3=O)c1ccccn1,IC50,=',2100,nM,"6,677,780,705"
2125,CHEMBL3649719,181.17,CCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,IC50,=',2120,nM,"6,673,664,139"
2126,CHEMBL3291318,281.27,Cn1c(C(=O)N2CCCNCC2)cc2[nH]c(=O)c3ccccc3c21,IC50,=',2140,nM,"6,669,586,227"
2127,CHEMBL3959368,303.36,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,IC50,=',2150,nM,"666,756,154"
2128,CHEMBL3653089,312.32,CCCOc1cc(CN)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',2200,nM,"6,657,577,319"
2129,CHEMBL4755076,210.24,NC(=O)c1cccc2ccc(-c3ccccc3)nc12,IC50,=',2200,nM,"6,657,577,319"
2130,CHEMBL4174599,622.66,Cc1ccc2nc3ccccc3c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c2c1,IC50,=',2220,nM,"6,653,647,026"
2131,CHEMBL1949866,187.2,Cc1nc2c(N)cccc2c(=O)[nH]1,IC50,=',2220,nM,"6,653,647,026"
2132,CHEMBL3765472,335.41,COc1ccc2c(c1OC)CCN1C(=O)c3ccccc3C21O,IC50,=',2250,nM,"6,647,817,482"
2133,CHEMBL3589285,196.21,CN1CCCc2c1cc(-c1ccc(Br)cc1)[nH]c2=O,IC50,=',2300,nM,"6,638,272,164"
2134,CHEMBL4758651,342.37,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCCCC2)C1,IC50,=',2300,nM,"6,638,272,164"
2135,CHEMBL3290465,378.41,O=c1[nH]nc2c3c(cccc13)NC1=C2c2ccccc2CC1,IC50,=',2395,nM,"6,620,694,482"
2136,CHEMBL3901232,332.43,CC(C)(C)OC(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13,IC50,=',2400,nM,"6,619,788,758"
2137,CHEMBL107738,238.24,CON=C1CCN(Cc2cc(OC)c3c4c(c(=O)[nH]c3c2)CCCN4)CC1,IC50,=',2400,nM,"6,619,788,758"
2138,CHEMBL125759,266.3,NC(=O)c1cccc(F)c1,IC50,=',2404,nM,"6,619,065,537"
2139,CHEMBL3290459,195.19,CC1Cc2cc(F)cc(C(N)=O)c2O1,IC50,=',2450,nM,"6,610,833,916"
2140,CHEMBL4515565,238.24,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc2c1OCC2)N1CCn2c(nnc2C(F)(F)F)C1,IC50,=',2454.71,nM,"6,609,999,808"
2141,CHEMBL607844,161.16,Cc1ccn2c(c1)nc1c3ccccc3c(=O)[nH]c12,IC50,=',2500,nM,"6,602,059,991"
2142,CHEMBL593379,379.42,CN1CCCC(C(=O)NCc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)C1,IC50,=',2500,nM,"6,602,059,991"
2143,CHEMBL1949865,413.48,O=C1NCC2c3c(cccc31)CCN2C(=O)CCn1cnc2ccccc21,IC50,=',2500,nM,"6,602,059,991"
2144,CHEMBL4161414,314.39,CCn1c(-c2cc3c(s2)CNCC3)nc2c(C(N)=O)cc(F)cc21,IC50,=',2500,nM,"6,602,059,991"
2145,CHEMBL3290480,460.51,COc1ccc(-c2noc(CSc3nnc(C)n3-c3ccc(OC)cc3)n2)cc1,IC50,=',2535,nM,"6,596,022,036"
2146,CHEMBL5072662,474.54,CC[C@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(=O)C(F)(F)F,IC50,=',2586,nM,"6,587,371,479"
2147,CHEMBL1091710,196.21,O=c1[nH]c2ccc(O)cc2c2c1CSCC2,IC50,=',2600,nM,"6,585,026,652"
2148,CHEMBL108137,267.24,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cncnc2)cc1,IC50,=',2600,nM,"6,585,026,652"
2149,CHEMBL516766,329.4,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCOCC1,IC50,=',2640,nM,"6,578,396,073"
2150,CHEMBL3527002,194.62,Nc1ccc(C2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,IC50,=',2650,nM,"6,576,754,126"
2151,CHEMBL594453,267.24,O=c1[nH]c2c(nc3ccc(Cl)cn32)c2ccccc12,IC50,=',2691.53,nM,"6,570,000,775"
2152,CHEMBL4642139,320.35,O=c1[nH]c(SCCN2CCN(CCCOc3ccc(-c4ccccc4)cc3)CC2)nc2ccccc12,IC50,=',2697,nM,"6,569,119,054"
2153,CHEMBL4209548,426.49,O=c1[nH]c2c(-c3nnc(/C=C/c4ccccc4)o3)cccc2c(=O)c2ccccc12,IC50,=',2700,nM,"6,568,636,236"
2154,CHEMBL400343,252.27,C[C@@H]1NC(=O)[C@@H](C)NC1=O,IC50,=',2718,nM,"6,565,750,548"
2155,CHEMBL5092812,355.48,COc1ccccc1C1=CCN(c2nc3c(c(=O)[nH]2)CCCC3)CC1,IC50,=',2850,nM,"654,515,514"
2156,CHEMBL397399,222.25,CC(C)(C)OC(=O)Cc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',2863,nM,"6,543,178,652"
2157,CHEMBL193679,348.41,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCCCCC12,IC50,=',2900,nM,"6,537,602,002"
2158,CHEMBL4167280,196.21,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(Cc2ccncc2)C1,IC50,=',2900,nM,"6,537,602,002"
2159,CHEMBL1170695,434.47,Cc1cccc2c(=O)[nH]c(CCN3CCC[C@@H]3CO)cc12,IC50,=',2960,nM,"6,528,708,289"
2160,CHEMBL3286446,506.58,CN1CCC(c2nc3c(C(N)=O)cncc3[nH]2)CC1,IC50,=',2969,nM,"6,527,389,802"
2161,CHEMBL381153,290.32,O=CN1Cc2c(c3c(c4[nH]c5ccccc5c24)CCC3)C1=O,IC50,=',3000,nM,"6,522,878,745"
2162,CHEMBL3291336,309.28,Cc1c(C(=O)NCCN2CCCC2)sc2c1[nH]c(=O)c1ccccc12,IC50,=',3000,nM,"6,522,878,745"
2163,CHEMBL246128,427.47,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccc(Cl)cc1,IC50,=',3000,nM,"6,522,878,745"
2164,CHEMBL2237237,255.25,CN(CC(=O)c1ccc2ccccc2c1)C(=O)CCn1c2c(c(=O)[nH]c1=O)CCCC2,IC50,=',3000,nM,"6,522,878,745"
2165,CHEMBL3644607,417.43,CC(Oc1ccccc1)C(=O)N1CCN(C(=O)c2cc(COc3ccccc3C(N)=O)ccc2F)CC1,IC50,=',3000,nM,"6,522,878,745"
2166,CHEMBL1935264,384.48,COc1cccc2c(O)nc(-c3ccc(N)cc3)nc12,IC50,=',3000,nM,"6,522,878,745"
2167,CHEMBL193917,244.3,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CCN(c4ncccn4)CC3)cc1-2,IC50,=',3000,nM,"6,522,878,745"
2168,CHEMBL4744783,285.39,O=c1[nH]nc2c3c(cccc13)NC1=C2CCN(Cc2ccccc2)C1,IC50,=',3000,nM,"6,522,878,745"
2169,CHEMBL522056,301.39,COc1ccnc(N2CCN(C(=O)c3ccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)cc3)CC2)n1,IC50,=',3020,nM,"6,519,993,057"
2170,CHEMBL2407976,402.4,Cc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2,IC50,=',3070,nM,"6,512,861,625"
2171,CHEMBL370217,289.33,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccccc2)CC1,IC50,=',3100,nM,"6,508,638,306"
2172,CHEMBL3291322,306.24,Cn1c(C(=O)NCCCN2CCOCC2)cc2[nH]c(=O)c3ccccc3c21,IC50,=',3105,nM,"6,507,938,395"
2173,CHEMBL249026,341.45,O=[N+]([O-])c1ccc2c(c1)nc(O)c1cc([N+](=O)[O-])ccc12,IC50,=',3110,nM,"6,507,239,611"
2174,CHEMBL3644569,506.58,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(=O)C1CC1,IC50,=',3118,nM,"6,506,123,889"
2175,CHEMBL4762579,180.59,Oc1nc(CCCN2CCN(c3ccccc3)CC2)nc2ccccc12,IC50,=',3190,nM,"6,496,209,317"
2176,CHEMBL4064245,408.46,CCN1CCCc2c1c1cc(OC)ccc1[nH]c2=O,IC50,=',3200,nM,"6,494,850,022"
2177,CHEMBL3105407,236.23,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCNC2)CC1,IC50,=',3230,nM,"6,490,797,478"
2178,CHEMBL596365,225.25,CN1CCC[C@H]1C(=O)Nc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,=',3260,nM,"64,867,824"
2179,CHEMBL3903427,136.15,O=C(CN1CCC(C(=O)c2ccc(OC3CCOCC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,IC50,=',3300,nM,"648,148,606"
2180,CHEMBL520943,295.29,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCNCC1,IC50,=',3300,nM,"648,148,606"
2181,CHEMBL395092,249.27,Cc1nc2ccccc2c(=O)[nH]1,IC50,=',3310,nM,"6,480,172,006"
2182,CHEMBL3892864,513.95,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2ccccc2F)CC1,IC50,=',3328.75,nM,"6,477,718,821"
2183,CHEMBL250489,270.33,O=c1[nH]c(CCCN2CCC(c3ccccc3)CC2)nc2c(Cl)cccc12,IC50,=',3400,nM,"6,468,521,083"
2184,CHEMBL381208,186.21,CCNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,IC50,=',3400,nM,"6,468,521,083"
2185,CHEMBL4846968,453.47,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,IC50,=',3460,nM,"6,460,923,901"
2186,CHEMBL3763674,412.88,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCC3)cc1)C2c1ccc(F)cc1,IC50,=',3512.86,nM,"6,454,339,158"
2187,CHEMBL247580,327.43,CN1CCC(C(=O)NCCc2c[nH]c3ccc4c(c23)CCNC4=O)C1,IC50,=',3540,nM,"6,450,996,738"
2188,CHEMBL5087953,311.29,COc1cccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc12,IC50,=',3620,nM,"6,441,291,429"
2189,CHEMBL4850879,195.19,CN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',3620,nM,"6,441,291,429"
2190,CHEMBL4288572,200.24,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc12,IC50,=',3700,nM,"6,431,798,276"
2191,CHEMBL2419696,469.41,CC[C@@H](C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,IC50,=',3700,nM,"6,431,798,276"
2192,CHEMBL4636062,267.29,Nc1ccccc1NC(=O)CCCCCNC(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,IC50,=',3760,nM,"6,424,812,155"
2193,CHEMBL107935,313.4,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Oc2ccccc2)cc1,IC50,=',3850,nM,"641,453,927"
